channel_id,title,description,country,channel_published_at,uploads_playlist_id,topic_categories
UCKEKf35apTUvSLs-c1DCekw,English with Sakvithi,"This is an English learning channel for beginners and advanced students, created by Sakvithi Ranasinghe, who is a famous English teacher in Sri Lanka. I have been teaching English for over 25 years. I’m always trying my best to give you the best English learning experience in a very interesting way. All my lessons are very simple but practical. Most of the time, I explain English phrases by using film clips. Now, my channel is nearing one million subscribers. I need your support to hit the target. Please subscribe and click the bell icon.🔔

We upload videos every day.

For online classes, please contact us on WhatsApp at +94 74 022 3126
",LK,2019-06-11T14:26:15Z,UUKEKf35apTUvSLs-c1DCekw,https://en.wikipedia.org/wiki/Lifestyle_(sociology)|https://en.wikipedia.org/wiki/Knowledge
UCBW2dlXYPIVLwuNQw9aVu-A,vinadiyak - විනාඩියක්,"Welcome to Vinadiyak ( විනාඩියක් ) Education YouTube channel.. 

Here I share incredible videos videos that boost your knowledge and
information about the world.

I spend over 12 - 15 Hours to transform this contents in to something that have never seen before. 
There is also commentary that is included within the video for either added for entertainment or to highlight 
something important that the audience may have missed out and for your further education.
we also add background music to give viewers the best experience. 

I license videos under exclusive, Non exclusive agreements get the permission or use 
under the fair use policy. 

Make sure to Subscribe and Enable all notifications.. Thank YOU.

For Any reasons, Contact Us at our email address .
I Will response immediately. 
 
 ➤grandpapa6618@gmail.com 


",LK,2021-06-22T06:52:26.409745Z,UUBW2dlXYPIVLwuNQw9aVu-A,
UCFV00xQSCQSKvWRXgearMzg,Slviki Media,"Do you want to educate yourself on how to enhance your beauty naturally? This channel will give you a lot of knowledge about that. Also, we do a lot of educational videos to educate everyone in the society. Keep in touch with us!

Disclaimer: The materials and the information contained on this Slviki Media channel are provided 
for general and educational purposes only and do not constitute any legal, medical or other professional advice on any subject matter. These statements have not been evaluated by the FDA and are not intended to diagnose, treat, or cure any disease. Always seek the advice of your physician or other qualified health providers prior to starting any new diet or treatment and with any questions you may have regarding a medical condition. If you have or suspect that you have a medical problem, promptly contact your health care provider.",LK,2013-12-01T00:56:36Z,UUFV00xQSCQSKvWRXgearMzg,https://en.wikipedia.org/wiki/Lifestyle_(sociology)|https://en.wikipedia.org/wiki/Health
UC9Slp55-nJIx-q1g_TJEY3Q,Rj Chandru Menaka Comedy,"A warm welcome to our channel!  We're Sri Lanka-based Tamil husband and wife who own a comedy channel that aims to add life and laughter to your dull day!

Subscribe to Tamil comedy, funny videos, unlimited fun, and jokes that will make you laugh so hard. - RJ Chandru & Menaka 

For any business inquiries please contact - paramalingam.chandru@gmail.com
",LK,2021-01-22T16:24:04.594983Z,UU9Slp55-nJIx-q1g_TJEY3Q,https://en.wikipedia.org/wiki/Film|https://en.wikipedia.org/wiki/Entertainment
UCdJppX3uAMFMvCTuE9qCowg,Inside Cinemax,"⭕Welcome to Inside Cinemax!
We bring the magic of movies to life for those who love films but don’t have time to watch them in full. Through detailed narrations, we capture the essence of each story, letting you experience all the excitement and drama—whenever you need it.

⭕Respect for Creators:
We give full credit to the film’s creators. If you have any copyright concerns, feel free to reach out at contact.insidecinemax@gmail.com. We’re happy to remove content or direct revenue as requested.

⭕Our Promise:
We’re here to share the story, with no intent to harm or disrespect anyone—just a love for great films and respect for their creators.

⭕Beyond the Plot:
Reading a summary is one thing, but with our narrations, you experience the emotional depth of each movie—suspense, drama, and all the magic of cinema, without pressing play.

⭕Join Us:
Subscribe to never miss a breakdown! Share your thoughts and suggest the next film!

⭕For inquiries, contact us at 077 9025193.
",LK,2022-05-20T15:47:43.606214Z,UUdJppX3uAMFMvCTuE9qCowg,https://en.wikipedia.org/wiki/Entertainment|https://en.wikipedia.org/wiki/Film|https://en.wikipedia.org/wiki/Society
UCppSNX9SEvI6TM1U0GLGQyA,Kusala's Simple Life ,"Natural Food cooking, Food and nutrition, Physical and mental well-being.
නීරෝගීව ජීවත් වෙන ගමන් කටට රසට කෑම හදන විදිය බලන්න එකතු වෙන්න මගෙ චැනල් එකත් එක්ක..
සරලව සැහැල්ලුවෙන්..ජීවිතේ සුන්දරත්වය විඳින්න...නීරෝගීව රස කෑමක අත්දැකීම් විඳින්න...පරිසරයට ආදරය කරන්න...එන්න මා සමඟින්..
Kusala's Simple Life
මම ඔබේ ආදරණීය කුසලා ජයමාන්න...
Join my channel to see how to make delicious food while living a healthy life ..
Simply relaxed..enjoy the beauty of life ... experience a healthy taste ... love the environment ... come with me ..
Kusala's Simple Life
I wish you all the best...
I'm your loving Kusala Jayamanna
",LK,2018-01-09T20:52:44Z,UUppSNX9SEvI6TM1U0GLGQyA,https://en.wikipedia.org/wiki/Lifestyle_(sociology)|https://en.wikipedia.org/wiki/Food
UCYM-FoL4inC91SfFcoUpWJQ,Janet Sri Lanka,"Janet Ayurvedics (Pvt) Ltd is the pioneer in the manufacture of Ayurvedic beauty and personal care in Sri Lanka. Since 1961, we have been producing natural skin and hair care preparations on a small scale. In 1991 the Company embarked on a program of research and development especially aimed at presenting a range of herbal beauty preparations incorporating Ayurvedic medicinal formulae and the latest advancements in western skin science.",LK,2017-05-15T04:28:14Z,UUYM-FoL4inC91SfFcoUpWJQ,https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCp1NZ1G3fkJCgh6eNZ7MG6w,ADA NOW,"""Welcome to Success Moods! Join us for daily doses of motivation and practical tips on achieving success in life, career, and beyond. Let's empower your journey with insights and inspiration. Subscribe now and let's embark on this transformative adventure together!""

My Introduction 
Name - Achala
   18 years old

COPYRIGHT DISCLAIMER :- 

In accordance with section 107 of the Copyright Act 1976, fair use is permitted for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a provision allowed by copyright statutes that may otherwise be considered infringing. Non-profit, educational, or personal use tips the balance in favor of fair use

Any issues about Music Please Don't Give A Strike Contact Us Email ÷ 
 successmoods07@gmail.com

Daily Video Upload ❤❗

Thank You For Supporting 🙏❤🗿",LK,2021-02-04T03:35:08.04618Z,UUp1NZ1G3fkJCgh6eNZ7MG6w,https://en.wikipedia.org/wiki/Entertainment|https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCF3FOALs3bDzcdfW0xdYbSA,Mini Caption,"I do everything :)

Make sure to SUBSCRIBE 

Our Facebook Page-: MiniCaption
Instagram -:  _mini_caption_
Tiktok -: mini_caption

Contact us 
Email-: -:minicaption@gmail.com

Business 
WhatsApp -:+94711364650
",LK,2019-08-24T17:39:38Z,UUF3FOALs3bDzcdfW0xdYbSA,https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCIoyIVPZEfC2p0dQwAxGiEw,පිනි මුතු,"Wellcome to pinimuthu 

Your go-to source for the latest celebrity gossip, industry rumors, and entertainment buzz. Delivering fresh, engaging content that goes beyond the headlines to bring you insider perspectives on your favorite stars. Subscribe for weekly updates that keep you in the know about everything happening in the entertainment world!""

ඔයාලගෙ channel  promote  කරගන්න 🤝 community post එකක් දාගන්න අපිව අමතන්න 0704029066( whatsapp ) පමනයි,එකවර නාලිකා 10ක් හරහා

Hey subscribe ❤️ 
Welcome To my Channel ❤️‍🔥
Daily Uploading short video 😘😍
Please Help Me Grow my channel ❤️
Subscribed | share| like |comment

මෙම වීඩියෝවල මුල්  අයිතිය මුල්අයිතිකරු සතුය.

කිසියම් විඩියෝවක් ඉවත් කර ගැනීමට අවශ්‍ය නම් එම විඩියෝව ඉවත් කර ගැනීමට අපව අමතන්න.",LK,2021-12-14T13:58:40.210043Z,UUIoyIVPZEfC2p0dQwAxGiEw,https://en.wikipedia.org/wiki/Lifestyle_(sociology)|https://en.wikipedia.org/wiki/Entertainment
UC0CXMeU0432EMgBnlBaY_yA,DP Education - ගණිතය,"About Us
Dhammika & Priscilla Foundation is a private charitable organization focused on providing free quality education and healthcare facilities for all. DP Education is the digital learning platform that delivers the Foundation's vision of equal access to world-class free digital learning and healthcare in accelerating human capability development that leads to poverty alleviation.
DP Education Sinhala medium YouTube channel has all subjects that are taught in Sinhala language. 

Vision
We provide equal access to world-class digital learning, and healthcare facilities to develop  human capability to eliminate poverty.

Mission
Dedicated to transform learning and teaching experiences through free online education, best-in-class teachers, and the development of education infrastructure.

Leadership 
The Foundation is led under the direction of the Founder & Chairman Mr. Dhammika Perera.


",LK,2019-10-18T04:11:05.559491Z,UU0CXMeU0432EMgBnlBaY_yA,https://en.wikipedia.org/wiki/Society|https://en.wikipedia.org/wiki/Knowledge
UCKA7SQOUkD1_z5lr016Q70w,Wild Cookbook,"Ayubowan!
Welcome to Wild Cookbook!  
Let's make 'cooking' wild :)
Stay tuned for  yummy experiences. 

Love, 
Charith N Silva 

",LK,2020-11-01T13:28:13.251688Z,UUKA7SQOUkD1_z5lr016Q70w,https://en.wikipedia.org/wiki/Food|https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCRDDfbYPHX_GUJ4lcQYTc8A,TV Derana,"Sri Lanka's No. 1 television channel that broadcasts contemporary content which uploads authentic Sri Lankan values. Launched in 2005, TV Derana is one of Sri Lanka's most popular television networks.

",LK,2012-01-26T11:02:27Z,UURDDfbYPHX_GUJ4lcQYTc8A,https://en.wikipedia.org/wiki/Television_program|https://en.wikipedia.org/wiki/Entertainment|https://en.wikipedia.org/wiki/Film
UCJA-NQ4MtcRIog66wziD8fA,Sri Lanka Cricket,"The official YouTube channel of Sri Lanka Cricket where you can find the latest interviews, features and highlights packages.
For more content, visit our other social media pages below.",LK,2012-10-26T05:58:34Z,UUJA-NQ4MtcRIog66wziD8fA,https://en.wikipedia.org/wiki/Lifestyle_(sociology)|https://en.wikipedia.org/wiki/Cricket|https://en.wikipedia.org/wiki/Sport
UCaIc6SgS90ud_RgMSC6hW_w,Swarnavahini TV,"Welcome to Swarnavahini TV, Sri Lanka’s premier television channel on YouTube.

Watch the latest Sinhala teledramas, Sri Lankan TV shows, reality shows, talk shows, lifestyle programs, music shows, and entertainment content — all in one place.

Stay updated with full episodes, trending clips, behind-the-scenes videos, and exclusive features from your favorite shows. Swarnavahini TV delivers content that connects audiences locally and globally, inspiring, entertaining, and uniting viewers worldwide.

👉 Subscribe now and stay connected with the heartbeat of the nation!

#Swarnavahini 
",LK,2014-11-19T09:51:36Z,UUaIc6SgS90ud_RgMSC6hW_w,https://en.wikipedia.org/wiki/Entertainment|https://en.wikipedia.org/wiki/Film|https://en.wikipedia.org/wiki/Television_program
UCOtYyt7W5PmPnwQjWWF_Z-Q,Hiru TV,"A new revolution begins. The first and only digitally-enabled HD television channel in the country, Hiru TV entered Sri Lanka's television history by offering island-wide coverage from day one.

Hiru TV combines high definition technology and quality program lineups to provide television audiences with an unmatched array of entertainment options. Viewers can enjoy programs ranging from teledramas to documentaries or simply watch their favourite song videos on music shows.

With the option of watching live telecasts on TV or online, hours of entertainment is guaranteed to viewers. Hiru TV,a proud brand of the Asia Broadcasting Corporation Private limited, a member of Rayynor Silva holdings.",LK,2015-05-19T06:33:12Z,UUOtYyt7W5PmPnwQjWWF_Z-Q,https://en.wikipedia.org/wiki/Film|https://en.wikipedia.org/wiki/Entertainment|https://en.wikipedia.org/wiki/Television_program
UCn0XmAUFv6d2tofMFEesSNw,Sirasa TV,"Welcome to the Official Sirasa TV YouTube Channel!

Sirasa TV has been at the forefront of the industry, catering to all three languages while pioneering reality television shows, franchise television programs, and daily soaps in Sri Lanka. Equipped with state-of-the-art audio-visual receiving and transmitting equipment, our signals are broadcast free-to-air across the country.

#SirasaTV #ThePeoplesChannel #LKA 
",LK,2011-12-22T12:20:09Z,UUn0XmAUFv6d2tofMFEesSNw,https://en.wikipedia.org/wiki/Film|https://en.wikipedia.org/wiki/Television_program|https://en.wikipedia.org/wiki/Entertainment
UCrHB06pIp3WAlyBo30OAdvg,Cute,"💖 Hi Everyone, Warmly Welcome to Cute! 💖

We are delighted that you are enjoying our videos. Babies are the stars of this channel and have a wonderful gift that makes people happy and relaxed. 

If our videos make you smile, please consider:
👍 Liking our videos
💬 Leaving a comment
🔔 Subscribing so you never miss a new upload! 

Thank you for being part of our growing community. We hope our videos bring a little extra happiness to your day! 💖

Disclaimer:
Our content is produced using a combination of human creativity and AI-assisted production tools. Each video is uniquely created with original editing, voice, and storytelling. Short videos are designed to complement and promote our original long-form content.

Audience Notice:
This channel is intended for a general audience and is not made for kids. While our videos feature cute baby characters and family-friendly content, they are created for a broad audience to enjoy as entertainment.


",LK,2012-08-26T06:22:56Z,UUrHB06pIp3WAlyBo30OAdvg,https://en.wikipedia.org/wiki/Lifestyle_(sociology)|https://en.wikipedia.org/wiki/Hobby
UCh9qXeL8eP3Txra2908xksg,Yohani,"https://linktr.ee/yohanimusic
",LK,2016-03-01T17:54:54Z,UUh9qXeL8eP3Txra2908xksg,https://en.wikipedia.org/wiki/Pop_music|https://en.wikipedia.org/wiki/Music|https://en.wikipedia.org/wiki/Music_of_Asia
UCGkzF25IZBE1SF9ykM64xEA,Vini Productions - විනී,"Hotline - 0704980980
Vini Productions - විනී

contactviniproductions@gmail.com",LK,2014-12-21T09:05:24Z,UUGkzF25IZBE1SF9ykM64xEA,https://en.wikipedia.org/wiki/Film|https://en.wikipedia.org/wiki/Entertainment
UCCK3OZi788Ok44K97WAhLKQ,Ada Derana,"In the highly competitive news broadcasting space, Derana has built probably the most unbiased and comprehensive news property on offer “Ada Derana” – with a news team geared to deliver the most accurate and timely information. Ada Derana is recognized as the number one News Brand among Sri Lankans in terms of loyalty and viewership by reaching them through every possible opportunity.
",LK,2014-10-07T06:22:16Z,UUCK3OZi788Ok44K97WAhLKQ,https://en.wikipedia.org/wiki/Politics|https://en.wikipedia.org/wiki/Society
UCckltLEhFLv8Xz_lQhYfwmg,Hiru News,"Hiru News YouTube - Premier No 1 news channel in Sri Lanka for accurate and timely news-  www.hirunews.lk - 'when it happens' & 'as it happens' with creative and distinctive content to inform, educate entertain and add value to you, our audience. ""Truth at all costs"" - Truth because we care and Truth because you deserve it.
",LK,2016-01-12T11:22:32Z,UUckltLEhFLv8Xz_lQhYfwmg,https://en.wikipedia.org/wiki/Society|https://en.wikipedia.org/wiki/Politics
UC4UaWbUUwVvCxWNqhb4f16Q,Apé Amma,"3.3 Million subscribers and 620 million people watched and learned Sri lankan cooking. I'm a 67 years old 'first class' trained graduate Home science teacher, I started this channel to share Sri lankan & International healthy & tasty recipes, using the experience gained throughout my life being a teacher. I'll be sharing not only Sri Lankan recipes but also other recipes that are close to Sri Lankan's taste buds, and about medicinal ayurvedic plants that cure many non communicable diseases. Thank you! Ape Amma
සබ්ස්ක්‍රයිබර්ස් මිලියන 3.3යි. මිලියන 620ක් නරඹා උයන්න ඉගෙන ගත් චැනලය. ශ්‍රී ලංකා රජයේ ගුරු සේවය(ɪ) ගුරුවරියක් වන මා පාසලේ පන්ති කාමරයෙන් ඔබ්බට ගොස් අන්තර්ජාලය ඔස්සේ ඔබේ නිවසට පැමිනෙණ්නේ මගේ ගුරු ජීවිතයේ වගේම ළමා කාලයේ සිට මෙතෙක් මා ලැබු අත්දැකීම්, දැනුම, ආකල්ප කුසලතා ඹබ සමග බෙදා ගන්නයි. 'ශ්‍රී ලංකිකයන්ගේ දිවට හුරු' වෙනත් රටවල් වල ආහාරත්, ආයුර්වේද ඖෂධ සහ පැලෑටි ගැනත් මෙම චැනල් එකෙන් කියලා දෙනවා.මම හිතනවා ශ්‍රී ලාංකිකයන්ට මගේ චැනල් එක අලුත් අත්දැකීමක් වෙයි කියලා.ස්තුතියි!
",LK,2016-04-15T18:11:33Z,UU4UaWbUUwVvCxWNqhb4f16Q,https://en.wikipedia.org/wiki/Lifestyle_(sociology)|https://en.wikipedia.org/wiki/Food
UCQTcNhAZidy1i9wwmdgf2Lw,ITN Sri Lanka,"The Independent Television Network (ITN) The Pioneer Television Station in Sri Lanka since 1979. With Thirty years behind us, local programs are given pride of place catering to all strata of society News and Current Affairs, Tele-Dramas, Discussion, Educational, Entertainment, Magazines, and Sports are given pride of place. Special emphasis is also given to Children's Women's and religious programs.

* Our Vision - The most creative media organization in South East Asia.
* Our Mission - Uplifting people's lives with news and programs that inform, inspire, educate, and entertain in keeping with Sri Lankan cultural values.
* Our Values - 
• We are patriotic and Independent.
• We are honest and trustworthy
• We treat our audiences with due respect
• We respect all human beings
• We respect Professionalism
",LK,2018-03-02T06:03:22Z,UUQTcNhAZidy1i9wwmdgf2Lw,https://en.wikipedia.org/wiki/Film|https://en.wikipedia.org/wiki/Entertainment|https://en.wikipedia.org/wiki/Television_program
UCgnFSj7jQffD5V5m05j4dPw,Newsfirst Sri Lanka,"Sri Lankas first international news channel, broadcasting in Sinhalese, Tamil and English across three TV channels, four radio channels and streamed live at www.newsfirst.lk.",LK,2011-07-02T17:12:55Z,UUgnFSj7jQffD5V5m05j4dPw,https://en.wikipedia.org/wiki/Politics|https://en.wikipedia.org/wiki/Society
UCRtAu8OVYVfuNZmTV-Ug0zA,Buddhism,"Let's Learn Buddhism in simple English

Shraddha TV

Mahamevnawa Bodhignana Monastery,
Hewagama, Kaduwela, Sri Lanka.

info@shraddha.lk
www.shraddha.lk

(+94) 112 571 471

",LK,2013-06-04T02:29:09Z,UURtAu8OVYVfuNZmTV-Ug0zA,https://en.wikipedia.org/wiki/Lifestyle_(sociology)|https://en.wikipedia.org/wiki/Religion|https://en.wikipedia.org/wiki/Society
UCuc40qp1ZKB_ZbDw9iml8Kg,Imsachin,"Hi friends, This channel Only to entertain you completely. Not to hurt anyone’s mind. Give as much support as well.

To talk to and any promotions with us😀:  📧kk8628229@gmail.com 
",LK,2020-05-12T05:47:48.361322Z,UUuc40qp1ZKB_ZbDw9iml8Kg,https://en.wikipedia.org/wiki/Entertainment
UCDm4BW0Q5d-zASSuRyvPGXw,Wishma Lokaya,"Hey peeps, If you're in search of a cyber knowledge bar to get yourself stock up on different flavors, we got the best recipes and menu to serve with your desired taste from the widest array.  Bringing you the right mix of scientific discoveries, space exploration, Health & Fitness , Tech Videos , Relationship Tips , Mysteries of the world and all these at your fingertips with high quality virtual/visual effects. 

Our community is rich with over 2,300,000 members & growing all with knowledge tasters. 

Let us quench your thirst while tingling your taste buds with every drop you sip from our amazing blends, which you may find yourself lacking.

Contact Us -  0703978326 / 0702190209
",LK,2016-07-01T05:02:36Z,UUDm4BW0Q5d-zASSuRyvPGXw,https://en.wikipedia.org/wiki/Society
UCVd1jcy6wKFzfQ5E-Txtg-w,Fury Goal FC,"Welcome to Fury Goal! ⚽️🏆

Every video is crafted with passion to bring you the best football content.
My goal is to make each moment exciting, unforgettable, and enjoyable for my viewers.

About Me:

I started this YouTube channel to support my education at university while sharing my love for football.

For inquiries or copyright/removal requests, please email furygoal9@gmail.com.
I’ll be happy to cooperate and will respond within 24 hours!

Want to submit your own content? Reach out to furygoal9@gmail.com!

Thank you for your support!",LK,2025-03-16T07:12:06.194685Z,UUVd1jcy6wKFzfQ5E-Txtg-w,https://en.wikipedia.org/wiki/Association_football|https://en.wikipedia.org/wiki/Sport|https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCmqflTSJ6911aCrnaWIXxsA,The Voice Sri Lanka ,"The Voice Sri Lanka

The Voice One of the most successful reality TV formats in the world. Extremely successful in 180 countries. 
SRI LANKA’S NEWEST TELEVISION EXPERIENCE - The Voice Sri Lanka

The Voice is an international reality television singing competition franchise of Dutch origin. It is based on the reality singing competition The Voice of Holland, which was originally created by Dutch television producer John de Mol. The show's format features five stages of competition: producers' auditions, blind auditions, battle rounds, knockouts (since 2012), and live performance shows.

A combined 438 singers have won The Voice, The Voice Kids, The Voice Teens and The Voice Senior in 145 countries/regions. Each winner is given a recording contract, a monetary prize, and a title as that nation's ""Voice"". 

#TheVoiceSL #SirasaTV #TheVoiceSriLanka #TheVoiceSL #TheVoiceLK #VoiceSriLanka #VoiceLK #lka
",LK,2019-10-23T12:20:15.115302Z,UUmqflTSJ6911aCrnaWIXxsA,https://en.wikipedia.org/wiki/Television_program|https://en.wikipedia.org/wiki/Music|https://en.wikipedia.org/wiki/Music_of_Asia|https://en.wikipedia.org/wiki/Entertainment
UC6lDrxy3lS4LNRuuBtryqpQ,M.R kitchen,"Hi,
Im Madu Rajapaksha. This is my effort to bring you the method of delicious food in an easy way with less time and I make local food without artificial flavors.",LK,2019-08-23T18:31:03Z,UU6lDrxy3lS4LNRuuBtryqpQ,https://en.wikipedia.org/wiki/Food|https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCYFn7BOOlmL21iNJ6q5IDfg,Lochi,This is the official YouTube channel of Lochana Jayakodi,LK,2018-10-15T16:26:52Z,UUYFn7BOOlmL21iNJ6q5IDfg,https://en.wikipedia.org/wiki/Film|https://en.wikipedia.org/wiki/Entertainment|https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCOLdaAcrdzYY3ug15EuuFAg,The Rustic Kitchen & Tranquil Village,"We are in a Small village in Sri Lanka. me and my mother going to show our day-to-day life and our cooking recipes and gardening etc. 
this is our village kitchen and this is how our life going.  Subscribe to watch our videos. 

For business inquires, please contact: trktvmarketing@gmail.com

",LK,2023-04-26T12:05:07.592064Z,UUOLdaAcrdzYY3ug15EuuFAg,https://en.wikipedia.org/wiki/Food|https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCMQYRNX1Fg-HJ8Ey7Z3WPrA,"Wasthi Productions ""වස්ති""","Wasthi Productions ""වස්ති""  -  සම්ප්‍රදාය අතික්‍රමණයට..!! 

",LK,2016-02-20T09:12:42Z,UUMQYRNX1Fg-HJ8Ey7Z3WPrA,https://en.wikipedia.org/wiki/Film|https://en.wikipedia.org/wiki/Entertainment|https://en.wikipedia.org/wiki/Music_of_Asia|https://en.wikipedia.org/wiki/Music
UCaK7Q39swdiSrp1TBgOi7QQ,Tom like yt,"
WELCOME MY LOVELY FRIENDS 🤗❤️


❄️ IAM ILAN, IAM 22 YEARS OLD 

* I SHOW MY PRESENCE IN MY EVERY SINGLE VIDEO.
5 VIDEOS ON IT DAILY, IN THOSE 5 VIDEOS I SHOW MY 5 DIFFERENT PRESENCES.    THOSE VIDEOS ARE SHOWING  (SIGMA, RESPECTFUL, SADNESS, HAPPINESS, EXCITEMENT) 
EVERY VIDEO I POST HAS A LESSON FOR YOU 💯👍. 
 
I HOPE EVERYONE UNDERSTANDS MY EVERY SINGLE VIDEO. 🔥😎


IAM WOKE UP TO THE REALITY 😎 AND YOU? 🤔 🤔 


COME ON COME ON YOU CAN DO EVERYTHING 🔥🔥💯💯


",LK,2022-01-08T08:03:06.460082Z,UUaK7Q39swdiSrp1TBgOi7QQ,https://en.wikipedia.org/wiki/Entertainment|https://en.wikipedia.org/wiki/Pet|https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCJsN1Mmx4GRA6sCYdfKqpSQ,Sandaru Sathsara,,LK,2020-10-22T22:23:13.804338Z,UUJsN1Mmx4GRA6sCYdfKqpSQ,https://en.wikipedia.org/wiki/Lifestyle_(sociology)|https://en.wikipedia.org/wiki/Music_of_Asia|https://en.wikipedia.org/wiki/Music
UCc8W1zUTmtNqXIhOHxPIAuw,Akalanka Ekanayake,"Our mission is to create lessons worth sharing – to feed and expand your curiosity! Our channel explores the latest in technology, artificial intelligence, programming, and coding. With in-depth tutorials, step-by-step guides, and insights into groundbreaking tools, we’re here to keep you at the forefront of the tech world.

Beyond tech, we share short reaction videos highlighting uplifting acts of humanity, inspiring us all to work toward a kinder, better world. Join us in learning, growing, and making a difference!

Subscribe and become part of a community dedicated to knowledge, innovation, and positive impact.
",LK,2021-08-05T20:00:53.907347Z,UUc8W1zUTmtNqXIhOHxPIAuw,https://en.wikipedia.org/wiki/Hobby|https://en.wikipedia.org/wiki/Lifestyle_(sociology)|https://en.wikipedia.org/wiki/Technology
UC8irIP66QzlZNVgqe4vwN9g,MADU MEE,"Ayubowan! Hello, Music lovers are welcome to my channel, I am always here to share with you all that I know about music, So I invite you to join me. My name is Nethum Madushan. ",LK,2020-02-11T08:20:51.731189Z,UU8irIP66QzlZNVgqe4vwN9g,https://en.wikipedia.org/wiki/Music_of_Asia|https://en.wikipedia.org/wiki/Music
UC3C6rQHX8pkjSyOm-620k3w,Marvel Tech,"Greetings! Welcome to the Marvel Tech channel. 

The primary focus of this channel is to provide information and insights into agricultural machinery, construction equipment, tools, cutting-edge technologies, innovative inventions, and notable projects. 

For any inquiries or questions, please feel free to contact us at marveltech78@gmail.com. We value your feedback and are committed to assisting you in any way we can.
",LK,2021-01-15T18:40:02.524763Z,UU3C6rQHX8pkjSyOm-620k3w,https://en.wikipedia.org/wiki/Knowledge|https://en.wikipedia.org/wiki/Vehicle|https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCGjZJ0TN1PlJIEwJXKNlm6w,HandiWorks,"Welcome to HandiWorks, your home for high-end hand embroidery and slow-fashion inspiration. On this channel, I share detailed tutorials on how to elevate your wardrobe—transforming plain dresses, sleeves, and bodices into designer pieces using traditional and modern stitching techniques. If you love the idea of creating one-of-a-kind, handmade garments, you’ve found the right place. Don’t forget to subscribe and join our creative community!
",LK,2014-09-22T15:32:19Z,UUGjZJ0TN1PlJIEwJXKNlm6w,https://en.wikipedia.org/wiki/Fashion|https://en.wikipedia.org/wiki/Lifestyle_(sociology)|https://en.wikipedia.org/wiki/Hobby
UCa5uVqVCpNGdqkZ4FXjpwig,Cricket Insight Hindi By Amit Majithia,"🏏 Cricket Insight Hindi – By Amit Majithia

Cricket Insight Hindi is your one-stop destination for Hindi cricket news, match analysis, pitch reports, team previews, and data-based cricket insights.
From IPL, World Cup, T20 leagues, Test cricket, ODI matches, match predictions, we break every game down in simple Hindi so every cricket fan can understand the real story.

🔍 What You’ll Get on This Channel:

✔ Match previews & post-match analysis
✔ Pitch & weather report analysis
✔ Playing XI & match prediction
✔ Data-driven cricket breakdowns
✔ Honest, unbiased cricket opinions

🧠 Why Follow Cricket Insight Hindi?

Because cricket is not just about runs and wickets — it’s about strategy, numbers, conditions, and mindset. We convert complex cricket data into easy Hindi insights for fans who want to think like a cricket expert.

📍 If you love cricket with logic, facts, and insight, this channel is for you.
👉 Subscribe now and join the growing community of smart Hindi cricket fans.
",LK,2025-05-04T14:11:05.824251Z,UUa5uVqVCpNGdqkZ4FXjpwig,https://en.wikipedia.org/wiki/Entertainment|https://en.wikipedia.org/wiki/Cricket|https://en.wikipedia.org/wiki/Sport
UC9SnUR9ewkPk9h45L0uY6SQ,CocoBunny,"Welcome to CocoBunny, your ultimate destination for hilarious and adorable animal videos! 🐰🐾 From playful puppies and mischievous cats to quirky bunnies and exotic wildlife, we bring you the funniest and most heartwarming moments from the animal kingdom.

Laugh out loud as you watch funny animal fails, cute pet antics, and epic moments that will brighten your day. Whether you're a dog lover, a cat enthusiast, or just someone who enjoys a good laugh, there's something here for everyone!

Subscribe now for regular uploads of entertaining animal clips and share the joy with your friends and family. 🐱😻

",LK,2024-12-15T04:27:26.311688Z,UU9SnUR9ewkPk9h45L0uY6SQ,https://en.wikipedia.org/wiki/Pet|https://en.wikipedia.org/wiki/Entertainment|https://en.wikipedia.org/wiki/Lifestyle_(sociology)
